id,location,geonames_id,lat,lon,display_name,,,"If the Geocode script can't find coordinates for a place, try searching for the place in Wikidata and manually copy the coordinates."
1034,"Es Mercadal, Ile Minorque",,,,"1034: Es Mercadal, Ile Minorque",,,
1035,Eschentzwiller,3019812,47.713,7.398,1035: Eschentzwiller,,,
1036,"Eschentzwiller, Département du Haut-Rhin",3019812,47.713,7.398,"1036: Eschentzwiller, Département du Haut-Rhin",,,
1037,"Esclassan, Département du Gers",3019801,43.422,0.559,"1037: Esclassan, Département du Gers",,,
1038,Escource,6448890,44.164,-1.033,1038: Escource,,,
1039,"Escource, Département des Landes",6448890,44.164,-1.033,"1039: Escource, Département des Landes",,,
1040,Espagne,2510769,40.000,-4.000,1040: Espagne,,,
1041,"Essonne, Département de Seine-et-Oise",,,,"1041: Essonne, Département de Seine-et-Oise",,,
1042,"Essonnes, Département de Seine-et-Oise",,,,"1042: Essonnes, Département de Seine-et-Oise",,,
1043,"Estadens, Département de la Haute Garonne",3019585,43.041,0.854,"1043: Estadens, Département de la Haute Garonne",,,
1044,"Étables, Département des Côtes-du-Nord",3019480,48.633,-2.833,"1044: Étables, Département des Côtes-du-Nord",,,
1045,"Etalle, Département des Ardennes",3019465,49.848,4.443,"1045: Etalle, Département des Ardennes",,,
1046,"Étavigny, Département de l'Oise",3019430,49.120,2.980,"1046: Étavigny, Département de l'Oise",,,
1047,Étel,3019423,47.656,-3.200,1047: Étel,,,
1048,"Étel, Département du Morbihan",3019423,47.656,-3.200,"1048: Étel, Département du Morbihan",,,
1049,"Étoile-sur-Rhône, Département de la Drôme",3019391,44.839,4.891,"1049: Étoile-sur-Rhône, Département de la Drôme",,,
1050,"Étréaupont, Département de l'Aisne",3019376,49.904,3.913,"1050: Étréaupont, Département de l'Aisne",,,
1051,"Étretat, Département de la Seine-Inférieure",3019355,49.707,0.205,"1051: Étretat, Département de la Seine-Inférieure",,,
1052,"Eu, Département de la Seine Inférieure",3019329,50.046,1.421,"1052: Eu, Département de la Seine Inférieure",,,
1053,"Évaux, Département de la Creuse",3019299,46.175,2.485,"1053: Évaux, Département de la Creuse",,,
1054,"Évenos, Département du Var",3019293,43.164,5.846,"1054: Évenos, Département du Var",,,
1055,"Évreux, Département de l'Eure",3019265,49.024,1.151,"1055: Évreux, Département de l'Eure",,,
1056,"Exireuil, Département des Deux Sèvres",3019247,46.433,-0.192,"1056: Exireuil, Département des Deux Sèvres",,,
1057,"Eybens, Département de l'Isère",3019238,45.148,5.750,"1057: Eybens, Département de l'Isère",,,
1058,"Eygalières, Département des Bouches-du-Rhône",3019229,43.761,4.950,"1058: Eygalières, Département des Bouches-du-Rhône",,,
1059,"Eymeux, Département de la Drôme",3019211,45.077,5.179,"1059: Eymeux, Département de la Drôme",,,
1060,"Ezri, Nazli",,,,"1060: Ezri, Nazli",,,
1061,"Faches, Département du Nord",3019153,50.583,3.067,"1061: Faches, Département du Nord",,,
1062,"Fallencourt, Département de la Seine-Inférieure",3019090,49.868,1.568,"1062: Fallencourt, Département de la Seine-Inférieure",,,
1063,"Faramans, Département de l'Isère",3019055,45.392,5.166,"1063: Faramans, Département de l'Isère",,,
1064,"Faucognez, Département de la Haute-Saône",,,,"1064: Faucognez, Département de la Haute-Saône",,,
1065,"Faverges, Département de la Haute-Savoie",3018903,45.751,6.292,"1065: Faverges, Département de la Haute-Savoie",,,
1066,Fayoum,361320,29.310,30.842,1066: Fayoum,,,
1067,"Fayoum, Egypte",361320,29.310,30.842,"1067: Fayoum, Egypte",,,
1068,Fayoum (Haute-Egypte),,,,1068: Fayoum (Haute-Egypte),,,
1069,Fayoum (moyenne-Egypte),,,,1069: Fayoum (moyenne-Egypte),,,
1070,"Fécamp, Département de la Seine inférieure",3018794,49.758,0.375,"1070: Fécamp, Département de la Seine inférieure",,,
1071,"Fécamp, Département de la Seine-Maritime",3018794,49.758,0.375,"1071: Fécamp, Département de la Seine-Maritime",,,
1072,"Feliceto, Département de la Haute Corse",3018758,42.544,8.935,"1072: Feliceto, Département de la Haute Corse",,,
1073,"Felleries, Département du Nord",3018749,50.147,4.033,"1073: Felleries, Département du Nord",,,
1074,"Felletin, Département de la Creuse",3018747,45.884,2.173,"1074: Felletin, Département de la Creuse",,,
1075,"Fenouillet, Département de la Haute-Garonne",3018713,43.680,1.392,"1075: Fenouillet, Département de la Haute-Garonne",,,
1076,"Fermanville, Département de la Manche",3018684,49.687,-1.463,"1076: Fermanville, Département de la Manche",,,
1077,"Ferney, Département de l'Ain",3018679,46.259,6.111,"1077: Ferney, Département de l'Ain",,,
1078,"Ferney-Voltaire, Département de l'Ain",3018679,46.259,6.111,"1078: Ferney-Voltaire, Département de l'Ain",,,
1079,"Ferrare, Italie",6299592,44.833,11.617,"1079: Ferrare, Italie",,,
1080,Fessenheim,3018601,47.916,7.535,1080: Fessenheim,,,
1081,"Fessenheim, Département du Haut-Rhin",3018601,47.916,7.535,"1081: Fessenheim, Département du Haut-Rhin",,,
1082,"Feule, Département du Doubs",3018568,47.346,6.729,"1082: Feule, Département du Doubs",,,
1083,"Figeac, Département du Lot",3018506,44.609,2.032,"1083: Figeac, Département du Lot",,,
1084,Fille : Marie Eugénie Carré,,,,1084: Fille : Marie Eugénie Carré,,,
1085,Fils : Charles Linant de Bellefonds,,,,1085: Fils : Charles Linant de Bellefonds,,,
1086,Fils : Jacques Auguste Linant de Bellefonds,,,,1086: Fils : Jacques Auguste Linant de Bellefonds,,,
1087,Fils : Louis Henry Carré,,,,1087: Fils : Louis Henry Carré,,,
1088,Finistère,3007842,48.508,-4.068,1088: Finistère,,,
1089,"Fira, Ile de Santorin (Grèce)",,,,"1089: Fira, Ile de Santorin (Grèce)",,,
1090,"Firminy, Département de la Loire",3018455,45.390,4.289,"1090: Firminy, Département de la Loire",,,
1091,"Fitilieu, Département de l'Isère",3018450,45.547,5.562,"1091: Fitilieu, Département de l'Isère",,,
1092,"Flagey, Département de la Côte-d'Or",3018424,47.167,4.983,"1092: Flagey, Département de la Côte-d'Or",,,
1093,Flamanville,3018409,49.533,-1.866,1093: Flamanville,,,
1094,"Flamanville, Département de la Manche",3018409,49.533,-1.866,"1094: Flamanville, Département de la Manche",,,
1095,"Flangebouche, Département du Doubs",3018392,47.140,6.471,"1095: Flangebouche, Département du Doubs",,,
1096,"Flavigny, Département de l'Aisne",3018366,49.887,3.662,"1096: Flavigny, Département de l'Aisne",,,
1097,"Fleurieux, Département du Rhône",3018302,45.837,4.653,"1097: Fleurieux, Département du Rhône",,,
1098,"Fleury-la-Montagne, Département de Saône-et-Loire",3018285,46.205,4.119,"1098: Fleury-la-Montagne, Département de Saône-et-Loire",,,
1099,"Fleury-Mérogis, Département de Seine-et-Oise",,,,"1099: Fleury-Mérogis, Département de Seine-et-Oise",,,
1100,"Fleys, Département de l'Yonne",3018264,47.815,3.862,"1100: Fleys, Département de l'Yonne",,,
1101,"Flogny, Département de l'Yonne",3018248,47.950,3.867,"1101: Flogny, Département de l'Yonne",,,
1102,Florac,3018238,44.326,3.593,1102: Florac,,,
1103,"Florac, Département de la Lozére",3018238,44.326,3.593,"1103: Florac, Département de la Lozére",,,
1104,"Florence, Italie",3176959,43.779,11.246,"1104: Florence, Italie",,,
1105,Florensac,3018231,43.383,3.466,1105: Florensac,,,
1106,"Florensac, Département de l'Hérault",3018231,43.383,3.466,"1106: Florensac, Département de l'Hérault",,,
1107,"Foissac, Département de l'Aveyron",3018179,44.511,2.003,"1107: Foissac, Département de l'Aveyron",,,
1108,"Foix, Département de l'Ariège",3018174,42.960,1.608,"1108: Foix, Département de l'Ariège",,,
1109,"Foligno, Italie",3176854,42.955,12.703,"1109: Foligno, Italie",,,
1110,"Folles, Département de la Haute Vienne",3018152,46.115,1.460,"1110: Folles, Département de la Haute Vienne",,,
1111,"Fonroque, Département de la Dordogne",3018109,44.702,0.418,"1111: Fonroque, Département de la Dordogne",,,
1112,Fontaine-le-Bourg,3018044,49.565,1.164,1112: Fontaine-le-Bourg,,,
1113,"Fontaine-lès-Dijon, Département de la Côte-d'Or",3018032,47.342,5.020,"1113: Fontaine-lès-Dijon, Département de la Côte-d'Or",,,
1114,"Fontainebleau, Département de la Seine-et-Marne",3018074,48.409,2.702,"1114: Fontainebleau, Département de la Seine-et-Marne",,,
1115,"Fontainebleau, Département de Seine et Marne",3018074,48.409,2.702,"1115: Fontainebleau, Département de Seine et Marne",,,
1116,"Fontenay, Département de la Vendée",3017921,46.467,-0.806,"1116: Fontenay, Département de la Vendée",,,
1117,"Fontenay, Département des Vosges",3017929,48.218,6.589,"1117: Fontenay, Département des Vosges",,,
1118,"Fontenay, Département du Loiret",3017906,48.104,2.775,"1118: Fontenay, Département du Loiret",,,
1119,"Fontenoy, Département de l'Yonne",3017868,47.649,3.307,"1119: Fontenoy, Département de l'Yonne",,,
1120,"Fontenoy-le-Château, Département des Vosges",3017864,47.974,6.200,"1120: Fontenoy-le-Château, Département des Vosges",,,
1121,"Forcalquier, Département des Basses-Alpes",3001988,44.340,6.082,"1121: Forcalquier, Département des Basses-Alpes",,,
1122,"Forceville, Département de la Somme",3017789,49.965,1.798,"1122: Forceville, Département de la Somme",,,
1123,"Forli, Italie",3176746,44.222,12.041,"1123: Forli, Italie",,,
1124,"Formiguères, Département des Pyrénées Orientales",3017714,42.614,2.103,"1124: Formiguères, Département des Pyrénées Orientales",,,
1125,Forstheim,3017702,48.895,7.715,1125: Forstheim,,,
1126,"Forstheim, Département du Bas-Rhin",3017702,48.895,7.715,"1126: Forstheim, Département du Bas-Rhin",,,
1127,"Fort-de-France, Département de Martinique",3570675,14.604,-61.074,"1127: Fort-de-France, Département de Martinique",,,
1128,"Fort-Louis, Département du Bas-Rhin",3017690,48.802,8.057,"1128: Fort-Louis, Département du Bas-Rhin",,,
1129,"Fort-Napoléon, Algérie",,,,"1129: Fort-Napoléon, Algérie",,,
1130,"Fos, Département des Bouches-du-Rhône",3017651,43.438,4.945,"1130: Fos, Département des Bouches-du-Rhône",,,
1131,"Fossé, Département des Ardennes",3017671,49.446,5.005,"1131: Fossé, Département des Ardennes",,,
1132,Fou-Chaou (Chine),,,,1132: Fou-Chaou (Chine),,,
1133,"Foug, Département de la Meurthe",3007783,48.710,5.804,"1133: Foug, Département de la Meurthe",,,
1134,"Fougax-et-Barrineuf, Département de l'Ariège",3017620,42.881,1.895,"1134: Fougax-et-Barrineuf, Département de l'Ariège",,,
1135,"Fougères, Département d'Ille-et-Vilaine",3017609,48.352,-1.200,"1135: Fougères, Département d'Ille-et-Vilaine",,,
1136,"Fouka, Algérie",2496331,36.662,2.742,"1136: Fouka, Algérie",,,
1137,"Fouligny, Département de la Moselle",3017569,49.095,6.508,"1137: Fouligny, Département de la Moselle",,,
1138,"Fouquescourt, Département de la Somme",3017560,49.770,2.752,"1138: Fouquescourt, Département de la Somme",,,
1139,"Fourneville, Département du Calvados",3017488,49.357,0.240,"1139: Fourneville, Département du Calvados",,,
1140,Foussoum,,,,1140: Foussoum,,,
1141,France,3017382,46.000,2.000,1141: France,,,
1142,Frankenthal,2925550,49.534,8.354,1142: Frankenthal,,,
1143,"Frankenthal, Land de Rhénanie-Palatinat (Allemagne)",,,,"1143: Frankenthal, Land de Rhénanie-Palatinat (Allemagne)",,,
1144,"Frauenberg, Département de la Moselle",3017295,49.136,7.126,"1144: Frauenberg, Département de la Moselle",,,
1145,"Frausseilles, Département du Tarn",3017294,44.031,1.934,"1145: Frausseilles, Département du Tarn",,,
1146,Fréjus,3017253,43.433,6.736,1146: Fréjus,,,
1147,"Fréjus, Département du Var",3017253,43.433,6.736,"1147: Fréjus, Département du Var",,,
1148,"Frémainville, Département de Seine et Oise",,,,"1148: Frémainville, Département de Seine et Oise",,,
1149,"Freneuse, Département des Yvelines",3017219,49.048,1.602,"1149: Freneuse, Département des Yvelines",,,
1150,"Frerrare, Italie",,,,"1150: Frerrare, Italie",,,
1151,Fresnay,3017195,48.302,1.477,1151: Fresnay,,,
1152,"Fresnay, Département de l'Orne",3017192,48.883,0.210,"1152: Fresnay, Département de l'Orne",,,
1153,"Fribourg, Suisse",2660718,46.802,7.151,"1153: Fribourg, Suisse",,,
1154,Fronsac,3016969,44.917,-0.267,1154: Fronsac,,,
1155,"Fronsac, Département de la Haute-Garonne",3016970,42.952,0.650,"1155: Fronsac, Département de la Haute-Garonne",,,
1156,"Frontenaud, Département de Saône et Loire",3016961,46.552,5.292,"1156: Frontenaud, Département de Saône et Loire",,,
1157,Frontonas,3016951,45.645,5.197,1157: Frontonas,,,
1158,"Frontonas, Département de l'Isère",3016951,45.645,5.197,"1158: Frontonas, Département de l'Isère",,,
1159,"Fuligny, Département de l'Aube",3016912,48.331,4.707,"1159: Fuligny, Département de l'Aube",,,
1160,"Gabarret, Département des Landes",3016871,43.988,0.010,"1160: Gabarret, Département des Landes",,,
1161,"Gaète, Italie",3176438,41.214,13.571,"1161: Gaète, Italie",,,
1162,"Gaillac, Département du Tarn",3016824,43.902,1.897,"1162: Gaillac, Département du Tarn",,,
1163,"Galié, Département de la Haute-Garonne",2992778,42.990,0.648,"1163: Galié, Département de la Haute-Garonne",,,
1164,"Gallargues, Département du Gard",3015119,43.717,4.167,"1164: Gallargues, Département du Gard",,,
1165,Gambsheim,3016730,48.692,7.883,1165: Gambsheim,,,
1166,"Gambsheim, Département du Bas Rhin",3016730,48.692,7.883,"1166: Gambsheim, Département du Bas Rhin",,,
1167,"Gand, Belgique",2797656,51.050,3.717,"1167: Gand, Belgique",,,
1168,"Gannat, Département de l'Allier",3016711,46.100,3.198,"1168: Gannat, Département de l'Allier",,,
1169,Gap,3016702,44.559,6.079,1169: Gap,,,
1170,"Gap, Département de la Haute-Garonne",,,,"1170: Gap, Département de la Haute-Garonne",,,
1171,"Gap, Département des Hautes Alpes",3016702,44.559,6.079,"1171: Gap, Département des Hautes Alpes",,,
1172,"Gapennes, Département de la Somme",3016697,50.182,1.954,"1172: Gapennes, Département de la Somme",,,
1173,"Garancières, Département de Seine-et-Oise",,,,"1173: Garancières, Département de Seine-et-Oise",,,
1174,"Gardanne, Département des Bouches-du-Rhône",3016667,43.455,5.469,"1174: Gardanne, Département des Bouches-du-Rhône",,,
1175,"Gaud, Département de la Haute-Garonne",3024967,42.917,0.633,"1175: Gaud, Département de la Haute-Garonne",,,
1176,Gênes,3176219,44.405,8.944,1176: Gênes,,,
1177,"Gênes, Département de Gênes",2980024,44.751,-0.372,"1177: Gênes, Département de Gênes",,,
1178,"Gênes, Italie",3176219,44.405,8.944,"1178: Gênes, Italie",,,
1179,"Genêts, Département de la Manche",3016358,48.684,-1.477,"1179: Genêts, Département de la Manche",,,
1180,Genève,2660646,46.202,6.146,1180: Genève,,,
1181,"Génève, Suisse",2660646,46.202,6.146,"1181: Génève, Suisse",,,
1182,"Genevrey, Département de la Haute Saône",3016351,47.725,6.323,"1182: Genevrey, Département de la Haute Saône",,,
1183,"Geney, Département du Doubs",3016348,47.486,6.567,"1183: Geney, Département du Doubs",,,
1184,"Gennes, Département de Maine-et-Loire",3016330,47.340,-0.231,"1184: Gennes, Département de Maine-et-Loire",,,
1185,"Gerbéviller, Département de la Meurthe-et-Moselle",,,,"1185: Gerbéviller, Département de la Meurthe-et-Moselle",,,
1186,"Gerra, Suisse",2660632,46.317,8.801,"1186: Gerra, Suisse",,,
1187,"Gerzat, Département du Puy-de-Dôme",3016177,45.826,3.145,"1187: Gerzat, Département du Puy-de-Dôme",,,
1188,"Gesvres, Département de la Mayenne",3016164,48.369,-0.147,"1188: Gesvres, Département de la Mayenne",,,
1189,"Ghardaïa, Algérie",2496049,32.491,3.673,"1189: Ghardaïa, Algérie",,,
1190,Gien,3016097,47.693,2.631,1190: Gien,,,
1191,"Gien, Département du Loiret",3016097,47.693,2.631,"1191: Gien, Département du Loiret",,,
1192,"Ginoles, Département de l'Aude",3016000,42.867,2.160,"1192: Ginoles, Département de l'Aude",,,
1193,"Giocatojo, Département de la Corse",3015996,42.444,9.349,"1193: Giocatojo, Département de la Corse",,,
1194,"Giocatojo, Département dela Haute-Corse",,,,"1194: Giocatojo, Département dela Haute-Corse",,,
1195,Girgeh,,,,1195: Girgeh,,,
1196,Givet,3015904,50.138,4.825,1196: Givet,,,
1197,"Givet, Département des Ardennes",3015904,50.138,4.825,"1197: Givet, Département des Ardennes",,,
1198,"Givonne, Département des Ardennes",3015903,49.721,4.988,"1198: Givonne, Département des Ardennes",,,
1199,"Givors, Département du Rhône",3015902,45.591,4.769,"1199: Givors, Département du Rhône",,,
1200,"Givry, Département de Saône-et-Loire",3015894,46.782,4.743,"1200: Givry, Département de Saône-et-Loire",,,
1201,Gizeh,360995,30.009,31.209,1201: Gizeh,,,
1202,"Gizeh, Egypte",360995,30.009,31.209,"1202: Gizeh, Egypte",,,
1203,"Glandage, Département de la Drôme",3015857,44.687,5.597,"1203: Glandage, Département de la Drôme",,,
1204,"Gomméville, Département de la Côte-d'Or",3015717,47.961,4.496,"1204: Gomméville, Département de la Côte-d'Or",,,
1205,"Gorron, Département de la Mayenne",3015642,48.411,-0.813,"1205: Gorron, Département de la Mayenne",,,
1206,"Gouaux-de-Larboust, Département de la Haute-Garonne",3015623,42.795,0.490,"1206: Gouaux-de-Larboust, Département de la Haute-Garonne",,,
1207,"Goudon, Département des Basses Pyrénées",,,,"1207: Goudon, Département des Basses Pyrénées",,,
1208,"Goudon, Département des Hautes-Pyrénées",3015610,43.243,0.234,"1208: Goudon, Département des Hautes-Pyrénées",,,
1209,"Grand Caire, Egypte",11821021,30.051,31.246,"1209: Grand Caire, Egypte",,,
